"No.","Time","Source","Destination","Protocol","Length","Info"
"4408","290.160932","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=237605 Ack=47084 Win=51200 Len=0"
"4409","291.164640","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4410","291.164679","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=47084 Ack=238127 Win=37120 Len=0"
"4411","291.164864","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4412","291.164894","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=47084 Ack=238158 Win=37120 Len=0"
"4413","291.165154","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4414","291.165175","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=238158 Ack=47145 Win=50944 Len=0"
"4415","291.165219","127.0.0.1","127.0.0.1","TLSv1.3","113","Application Data"
"4416","291.165236","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=238158 Ack=47214 Win=50944 Len=0"
"4417","292.177990","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4418","292.178033","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=47214 Ack=238680 Win=36608 Len=0"
"4419","292.178244","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4420","292.178277","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=47214 Ack=238711 Win=36352 Len=0"
"4421","292.178721","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4422","292.178758","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=238711 Ack=47275 Win=50944 Len=0"
"4423","292.178800","127.0.0.1","127.0.0.1","TLSv1.3","113","Application Data"
"4424","292.178815","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=238711 Ack=47344 Win=50944 Len=0"
"4425","293.190098","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4426","293.190146","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=47344 Ack=239233 Win=35840 Len=0"
"4427","293.190342","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4428","293.190364","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=47344 Ack=239264 Win=35840 Len=0"
"4429","293.190617","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4430","293.190649","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=239264 Ack=47405 Win=50688 Len=0"
"4431","293.190690","127.0.0.1","127.0.0.1","TLSv1.3","113","Application Data"
"4432","293.190706","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=239264 Ack=47474 Win=50688 Len=0"
"4433","294.203970","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4434","294.204009","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=47474 Ack=239786 Win=35328 Len=0"
"4435","294.204222","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4436","294.204248","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=47474 Ack=239817 Win=35328 Len=0"
"4437","294.204485","127.0.0.1","127.0.0.1","TLSv1.3","106","Application Data"
"4438","294.204509","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=239817 Ack=47536 Win=50688 Len=0"
"4439","294.204550","127.0.0.1","127.0.0.1","TLSv1.3","113","Application Data"
"4440","294.204581","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=239817 Ack=47605 Win=50688 Len=0"
"4441","294.997977","127.0.0.1","127.0.0.1","TCP","45","[TCP Keep-Alive] 60340  >  60346 [ACK] Seq=234 Ack=73303 Win=59648 Len=1"
"4442","294.998001","127.0.0.1","127.0.0.1","TCP","56","[TCP Keep-Alive ACK] 60346  >  60340 [ACK] Seq=73303 Ack=235 Win=65280 Len=0 SLE=234 SRE=235"
"4443","295.204152","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4444","295.204192","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=47605 Ack=240339 Win=34816 Len=0"
"4445","295.204377","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4446","295.204435","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=47605 Ack=240370 Win=34816 Len=0"
"4447","295.204677","127.0.0.1","127.0.0.1","TLSv1.3","106","Application Data"
"4448","295.204699","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=240370 Ack=47667 Win=50432 Len=0"
"4449","295.204738","127.0.0.1","127.0.0.1","TLSv1.3","113","Application Data"
"4450","295.204771","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=240370 Ack=47736 Win=50432 Len=0"
"4451","296.217592","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4452","296.217628","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=47736 Ack=240892 Win=34304 Len=0"
"4453","296.217849","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4454","296.217879","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=47736 Ack=240923 Win=34304 Len=0"
"4455","296.218195","127.0.0.1","127.0.0.1","TLSv1.3","106","Application Data"
"4456","296.218240","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=240923 Ack=47798 Win=50432 Len=0"
"4457","296.218360","127.0.0.1","127.0.0.1","TLSv1.3","113","Application Data"
"4458","296.218396","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=240923 Ack=47867 Win=50432 Len=0"
"4459","297.231266","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4460","297.231312","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=47867 Ack=241445 Win=33792 Len=0"
"4461","297.231502","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4462","297.231552","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=47867 Ack=241476 Win=33792 Len=0"
"4463","297.231593","127.0.0.1","127.0.0.1","TLSv1.3","79","Application Data"
"4464","297.231624","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=241476 Ack=47902 Win=50176 Len=0"
"4465","297.231857","127.0.0.1","127.0.0.1","TLSv1.3","106","Application Data"
"4466","297.231880","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=241476 Ack=47964 Win=50176 Len=0"
"4467","297.231961","127.0.0.1","127.0.0.1","TLSv1.3","113","Application Data"
"4468","297.231981","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=241476 Ack=48033 Win=50176 Len=0"
"4469","298.246497","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4470","298.246549","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=48033 Ack=241998 Win=33280 Len=0"
"4471","298.246820","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4472","298.246849","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=48033 Ack=242029 Win=33024 Len=0"
"4473","298.247119","127.0.0.1","127.0.0.1","TLSv1.3","109","Application Data"
"4474","298.247146","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=242029 Ack=48098 Win=50176 Len=0"
"4475","298.247250","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4476","298.247275","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=242029 Ack=48168 Win=49920 Len=0"
"4477","299.249606","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4478","299.249652","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=48168 Ack=242551 Win=65280 Len=0"
"4479","299.249836","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4480","299.249874","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=48168 Ack=242582 Win=65280 Len=0"
"4481","299.250129","127.0.0.1","127.0.0.1","TLSv1.3","106","Application Data"
"4482","299.250153","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=242582 Ack=48230 Win=49920 Len=0"
"4483","299.250199","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4484","299.250227","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=242582 Ack=48300 Win=49920 Len=0"
"4485","299.545776","127.0.0.1","127.0.0.1","TCP","45","[TCP Keep-Alive] 60332  >  60347 [ACK] Seq=202090 Ack=26938 Win=38400 Len=1"
"4486","299.545802","127.0.0.1","127.0.0.1","TCP","56","[TCP Keep-Alive ACK] 60347  >  60332 [ACK] Seq=26938 Ack=202091 Win=58368 Len=0 SLE=202090 SRE=202091"
"4487","300.126730","127.0.0.1","127.0.0.1","TCP","53","61509  >  61499 [PSH, ACK] Seq=109 Ack=37 Win=228 Len=9"
"4488","300.126780","127.0.0.1","127.0.0.1","TCP","44","61499  >  61509 [ACK] Seq=37 Ack=118 Win=250 Len=0"
"4489","300.127661","127.0.0.1","127.0.0.1","TCP","47","61499  >  61509 [PSH, ACK] Seq=37 Ack=118 Win=250 Len=3"
"4490","300.127698","127.0.0.1","127.0.0.1","TCP","44","61509  >  61499 [ACK] Seq=118 Ack=40 Win=228 Len=0"
"4491","300.251626","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4492","300.251677","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=48300 Ack=243104 Win=64768 Len=0"
"4493","300.251896","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4494","300.251928","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=48300 Ack=243135 Win=64768 Len=0"
"4495","300.252168","127.0.0.1","127.0.0.1","TLSv1.3","106","Application Data"
"4496","300.252194","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=243135 Ack=48362 Win=49920 Len=0"
"4497","300.252240","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4498","300.252257","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=243135 Ack=48432 Win=49664 Len=0"
"4499","301.265772","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4500","301.265827","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=48432 Ack=243657 Win=64256 Len=0"
"4501","301.266080","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4502","301.266106","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=48432 Ack=243688 Win=64256 Len=0"
"4503","301.266342","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4504","301.266368","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=243688 Ack=48493 Win=49664 Len=0"
"4505","301.266409","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4506","301.266425","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=243688 Ack=48563 Win=49664 Len=0"
"4507","302.267377","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4508","302.267416","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=48563 Ack=244210 Win=63744 Len=0"
"4509","302.267609","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4510","302.267632","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=48563 Ack=244241 Win=63744 Len=0"
"4511","302.267872","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4512","302.267900","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=244241 Ack=48624 Win=49664 Len=0"
"4513","302.267942","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4514","302.267957","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=244241 Ack=48694 Win=49408 Len=0"
"4515","303.283668","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4516","303.283720","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=48694 Ack=244763 Win=63232 Len=0"
"4517","303.284004","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4518","303.284029","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=48694 Ack=244794 Win=63232 Len=0"
"4519","303.284316","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4520","303.284345","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=244794 Ack=48755 Win=49408 Len=0"
"4521","303.284383","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4522","303.284406","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=244794 Ack=48825 Win=49408 Len=0"
"4523","304.296962","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4524","304.297003","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=48825 Ack=245316 Win=62720 Len=0"
"4525","304.297202","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4526","304.297234","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=48825 Ack=245347 Win=62720 Len=0"
"4527","304.297466","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4528","304.297493","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=245347 Ack=48886 Win=49408 Len=0"
"4529","304.297539","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4530","304.297557","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=245347 Ack=48956 Win=49152 Len=0"
"4531","305.311115","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4532","305.311154","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=48956 Ack=245869 Win=62208 Len=0"
"4533","305.311322","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4534","305.311344","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=48956 Ack=245900 Win=61952 Len=0"
"4535","305.311631","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4536","305.311668","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=245900 Ack=49017 Win=49152 Len=0"
"4537","305.311709","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4538","305.311727","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=245900 Ack=49087 Win=49152 Len=0"
"4539","306.312636","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4540","306.312680","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=49087 Ack=246422 Win=61440 Len=0"
"4541","306.312884","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4542","306.312919","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=49087 Ack=246453 Win=61440 Len=0"
"4543","306.313217","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4544","306.313249","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=246453 Ack=49148 Win=49152 Len=0"
"4545","306.313289","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4546","306.313303","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=246453 Ack=49218 Win=48896 Len=0"
"4547","307.325392","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4548","307.325448","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=49218 Ack=246975 Win=60928 Len=0"
"4549","307.325643","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4550","307.325668","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=49218 Ack=247006 Win=60928 Len=0"
"4551","307.325758","127.0.0.1","127.0.0.1","TLSv1.3","79","Application Data"
"4552","307.325801","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=247006 Ack=49253 Win=48896 Len=0"
"4553","307.326084","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4554","307.326128","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=247006 Ack=49314 Win=48896 Len=0"
"4555","307.326215","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4556","307.326239","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=247006 Ack=49384 Win=48896 Len=0"
"4557","308.341252","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4558","308.341296","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=49384 Ack=247528 Win=60416 Len=0"
"4559","308.341483","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4560","308.341504","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=49384 Ack=247559 Win=60416 Len=0"
"4561","308.342307","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4562","308.342365","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=247559 Ack=49445 Win=48640 Len=0"
"4563","308.342443","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4564","308.342477","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=247559 Ack=49515 Win=48640 Len=0"
"4565","309.341706","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4566","309.341746","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=49515 Ack=248081 Win=59904 Len=0"
"4567","309.341923","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4568","309.341958","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=49515 Ack=248112 Win=59904 Len=0"
"4569","309.342214","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4570","309.342240","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=248112 Ack=49576 Win=48640 Len=0"
"4571","309.342279","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4572","309.342295","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=248112 Ack=49646 Win=48640 Len=0"
"4573","310.012502","127.0.0.1","127.0.0.1","TCP","45","[TCP Keep-Alive] 60340  >  60346 [ACK] Seq=234 Ack=73303 Win=59648 Len=1"
"4574","310.012534","127.0.0.1","127.0.0.1","TCP","56","[TCP Keep-Alive ACK] 60346  >  60340 [ACK] Seq=73303 Ack=235 Win=65280 Len=0 SLE=234 SRE=235"
"4575","310.355990","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4576","310.356034","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=49646 Ack=248634 Win=59392 Len=0"
"4577","310.356220","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4578","310.356254","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=49646 Ack=248665 Win=59392 Len=0"
"4579","310.356481","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4580","310.356509","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=248665 Ack=49707 Win=48384 Len=0"
"4581","310.356558","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4582","310.356576","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=248665 Ack=49777 Win=48384 Len=0"
"4583","311.368635","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4584","311.368673","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=49777 Ack=249187 Win=58880 Len=0"
"4585","311.368856","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4586","311.368881","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=49777 Ack=249218 Win=58624 Len=0"
"4587","311.369106","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4588","311.369146","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=249218 Ack=49838 Win=48384 Len=0"
"4589","311.369191","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4590","311.369218","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=249218 Ack=49908 Win=48384 Len=0"
"4591","312.382934","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4592","312.383003","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=49908 Ack=249740 Win=58112 Len=0"
"4593","312.383323","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4594","312.383346","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=49908 Ack=249771 Win=58112 Len=0"
"4595","312.383636","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4596","312.383670","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=249771 Ack=49969 Win=48128 Len=0"
"4597","312.383755","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4598","312.383776","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=249771 Ack=50039 Win=48128 Len=0"
"4599","313.395291","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4600","313.395327","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=50039 Ack=250293 Win=57600 Len=0"
"4601","313.395522","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4602","313.395560","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=50039 Ack=250324 Win=57600 Len=0"
"4603","313.395787","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4604","313.395811","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=250324 Ack=50100 Win=48128 Len=0"
"4605","313.395859","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4606","313.395877","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=250324 Ack=50170 Win=48128 Len=0"
"4607","314.272872","127.0.0.1","127.0.0.1","TLSv1.3","122","Application Data"
"4608","314.272919","127.0.0.1","127.0.0.1","TCP","44","60332  >  60347 [ACK] Seq=202091 Ack=27016 Win=38400 Len=0"
"4609","314.272957","127.0.0.1","127.0.0.1","TLSv1.3","83","Application Data"
"4610","314.272973","127.0.0.1","127.0.0.1","TCP","44","60332  >  60347 [ACK] Seq=202091 Ack=27055 Win=38400 Len=0"
"4611","314.273101","127.0.0.1","127.0.0.1","TLSv1.3","83","Application Data"
"4612","314.273126","127.0.0.1","127.0.0.1","TCP","44","60347  >  60332 [ACK] Seq=27055 Ack=202130 Win=58368 Len=0"
"4613","314.273194","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4614","314.273209","127.0.0.1","127.0.0.1","TCP","44","60347  >  60332 [ACK] Seq=27055 Ack=202191 Win=58112 Len=0"
"4615","314.274589","127.0.0.1","127.0.0.1","TLSv1.3","121","Application Data"
"4616","314.274620","127.0.0.1","127.0.0.1","TCP","44","60332  >  60347 [ACK] Seq=202191 Ack=27132 Win=38400 Len=0"
"4617","314.274666","127.0.0.1","127.0.0.1","TLSv1.3","694","Application Data"
"4618","314.274686","127.0.0.1","127.0.0.1","TCP","44","60332  >  60347 [ACK] Seq=202191 Ack=27782 Win=37632 Len=0"
"4619","314.398417","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4620","314.398484","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=50170 Ack=250846 Win=57088 Len=0"
"4621","314.398675","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4622","314.398705","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=50170 Ack=250877 Win=57088 Len=0"
"4623","314.398943","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4624","314.398975","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=250877 Ack=50231 Win=47872 Len=0"
"4625","314.399026","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4626","314.399044","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=250877 Ack=50301 Win=47872 Len=0"
"4627","314.796178","127.0.0.1","127.0.0.1","TLSv1.3","88","Application Data"
"4628","314.796210","127.0.0.1","127.0.0.1","TCP","44","60347  >  60332 [ACK] Seq=27782 Ack=202235 Win=58112 Len=0"
"4629","314.796258","127.0.0.1","127.0.0.1","TLSv1.3","13949","Application Data"
"4630","314.796296","127.0.0.1","127.0.0.1","TCP","44","60347  >  60332 [ACK] Seq=27782 Ack=216140 Win=44288 Len=0"
"4631","314.797575","127.0.0.1","127.0.0.1","TLSv1.3","79","Application Data"
"4632","314.797610","127.0.0.1","127.0.0.1","TCP","44","60332  >  60347 [ACK] Seq=216140 Ack=27817 Win=37632 Len=0"
"4633","314.799532","127.0.0.1","127.0.0.1","TLSv1.3","222","Application Data"
"4634","314.799559","127.0.0.1","127.0.0.1","TCP","44","60347  >  60332 [ACK] Seq=27817 Ack=216318 Win=44032 Len=0"
"4635","315.400310","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4636","315.400383","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=50301 Ack=251399 Win=56576 Len=0"
"4637","315.400614","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4638","315.400637","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=50301 Ack=251430 Win=56576 Len=0"
"4639","315.400882","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4640","315.400939","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=251430 Ack=50362 Win=47872 Len=0"
"4641","315.400980","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4642","315.401005","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=251430 Ack=50432 Win=47872 Len=0"
"4643","316.413562","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4644","316.413603","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=50432 Ack=251952 Win=56064 Len=0"
"4645","316.413815","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"4646","316.413844","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=50432 Ack=251983 Win=56064 Len=0"
"4647","316.414093","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"4648","316.414118","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=251983 Ack=50493 Win=47616 Len=0"
"4649","316.414154","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"4650","316.414171","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=251983 Ack=50563 Win=47616 Len=0"
"4651","317.427411","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"4652","317.427460","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=50563 Ack=252505 Win=55552 Len=0"
"4653","317.427674","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
